bw	scale	pct	qlen	maxq	avgq	maxd	avgd	rate
0.5	1.50	0.52	6	19.4	1.2	303	18	30.4 (0.48)
0.5	1.50	0.52	7	19.6	2.0	305	31	31.4 (0.49)
0.5	1.50	0.52	8	17.0	1.7	265	26	31.5 (0.49)
0.5	1.50	0.54	2	16.7	1.0	261	16	26.8 (0.42)
0.5	1.50	0.54	3	11.7	1.0	182	15	30.1 (0.47)
0.5	1.50	0.54	4	19.8	1.3	308	20	30.6 (0.48)
0.5	1.50	0.54	5	22.3	1.5	348	23	32.0 (0.50)
0.5	1.50	0.54	6	24.4	1.7	381	26	32.5 (0.51)
0.5	1.50	0.54	7	17.6	1.5	275	23	32.6 (0.51)
0.5	1.50	0.54	8	20.7	2.0	323	31	32.3 (0.50)
0.5	1.50	0.56	2	17.1	1.3	267	20	28.5 (0.45)
0.5	1.50	0.56	3	20.2	1.4	316	21	31.2 (0.49)
0.5	1.50	0.56	4	19.6	1.9	306	29	31.4 (0.49)
0.5	1.50	0.56	5	18.8	1.7	294	26	33.0 (0.52)
0.5	1.50	0.56	6	18.8	1.9	293	29	32.2 (0.50)
0.5	1.50	0.56	7	26.2	1.9	408	29	33.5 (0.52)
0.5	1.50	0.56	8	20.8	1.8	324	27	34.1 (0.53)
0.5	1.50	0.58	2	10.3	0.8	161	12	28.3 (0.44)
0.5	1.50	0.58	3	22.4	1.5	350	22	30.9 (0.48)
0.5	1.50	0.58	4	15.7	1.2	244	18	33.2 (0.52)
0.5	1.50	0.58	5	18.8	1.3	293	20	33.1 (0.52)
0.5	1.50	0.58	6	24.7	1.7	385	25	34.3 (0.54)
0.5	1.50	0.58	7	18.6	2.3	290	35	34.8 (0.54)
0.5	1.50	0.58	8	17.5	2.0	273	31	34.8 (0.54)
0.5	1.50	0.60	2	16.8	1.4	262	21	30.2 (0.47)
0.5	1.50	0.60	3	18.2	1.3	285	19	31.5 (0.49)
0.5	1.50	0.60	4	24.5	1.8	383	27	33.3 (0.52)
0.5	1.50	0.60	5	22.8	2.2	356	33	34.9 (0.55)
0.5	1.50	0.60	6	23.4	2.6	365	39	35.3 (0.55)
0.5	1.50	0.60	7	23.7	2.1	370	33	35.3 (0.55)
0.5	1.50	0.60	8	25.8	1.9	403	29	35.9 (0.56)
0.5	1.50	0.62	2	25.2	1.1	394	16	29.6 (0.46)
0.5	1.50	0.62	3	15.7	1.8	244	27	33.8 (0.53)
0.5	1.50	0.62	4	17.4	2.3	272	35	35.4 (0.55)
0.5	1.50	0.62	5	22.2	2.4	346	37	36.6 (0.57)
0.5	1.50	0.62	6	18.3	1.7	285	25	37.0 (0.58)
0.5	1.50	0.62	7	22.5	2.1	352	33	35.9 (0.56)
0.5	1.50	0.62	8	22.7	2.2	354	33	37.1 (0.58)
0.5	1.50	0.64	2	16.7	1.5	261	23	31.6 (0.49)
0.5	1.50	0.64	3	14.4	1.9	225	29	34.7 (0.54)
0.5	1.50	0.64	4	17.6	1.9	274	29	36.0 (0.56)
0.5	1.50	0.64	5	16.7	2.7	260	42	37.8 (0.59)
0.5	1.50	0.64	6	18.2	2.0	284	31	37.4 (0.59)
0.5	1.50	0.64	7	27.6	2.4	430	37	37.4 (0.58)
0.5	1.50	0.64	8	20.6	2.1	322	32	38.5 (0.60)
0.5	1.50	0.66	2	19.1	1.6	298	24	33.0 (0.52)
0.5	1.50	0.66	3	17.7	1.5	277	24	35.4 (0.55)
0.5	1.50	0.66	4	18.3	2.1	286	33	37.8 (0.59)
0.5	1.50	0.66	5	16.4	2.4	255	37	38.1 (0.59)
0.5	1.50	0.66	6	25.8	2.9	403	45	38.2 (0.60)
0.5	1.50	0.66	7	18.1	2.9	282	45	39.3 (0.61)
0.5	1.50	0.66	8	25.1	2.9	392	44	39.5 (0.62)
0.5	1.50	0.68	2	18.1	2.0	282	31	34.2 (0.53)
0.5	1.50	0.68	3	20.1	2.1	313	33	36.3 (0.57)
0.5	1.50	0.68	4	25.3	2.8	395	43	38.4 (0.60)
0.5	1.50	0.68	5	22.1	2.4	345	37	39.4 (0.62)
0.5	1.50	0.68	6	21.4	2.9	334	44	39.6 (0.62)
0.5	1.50	0.68	7	26.0	2.5	405	38	40.0 (0.62)
0.5	1.50	0.68	8	21.3	2.7	332	42	40.7 (0.64)
0.5	1.50	0.70	2	14.1	1.3	220	19	33.5 (0.52)
0.5	1.50	0.70	3	16.0	1.9	250	29	37.2 (0.58)
0.5	1.50	0.70	4	18.5	2.6	289	40	39.3 (0.61)
0.5	1.50	0.70	5	18.6	3.2	290	49	40.7 (0.64)
0.5	1.50	0.70	6	19.6	2.4	305	37	41.4 (0.65)
0.5	1.50	0.70	7	19.3	3.1	301	47	40.7 (0.64)
0.5	1.50	0.70	8	20.1	2.6	314	41	41.5 (0.65)
0.5	1.50	0.72	2	17.7	1.9	276	30	34.5 (0.54)
0.5	1.50	0.72	3	19.2	1.9	299	29	38.4 (0.60)
0.5	1.50	0.72	4	17.9	3.6	279	56	41.4 (0.65)
0.5	1.50	0.72	5	20.5	2.8	320	44	41.4 (0.65)
0.5	1.50	0.72	6	20.6	2.9	321	45	42.9 (0.67)
0.5	1.50	0.72	7	20.7	2.8	323	43	42.9 (0.67)
0.5	1.50	0.72	8	19.2	2.8	300	43	42.9 (0.67)
0.5	1.50	0.74	2	15.0	1.8	233	27	35.9 (0.56)
0.5	1.50	0.74	3	16.9	2.4	263	38	39.0 (0.61)
0.5	1.50	0.74	4	22.0	2.5	343	38	41.9 (0.65)
0.5	1.50	0.74	5	19.0	3.8	296	59	43.4 (0.68)
0.5	1.50	0.74	6	22.6	3.0	353	47	43.0 (0.67)
0.5	1.50	0.74	7	26.1	3.7	407	58	43.6 (0.68)
0.5	1.50	0.74	8	22.8	3.6	356	55	43.0 (0.67)
0.5	1.50	0.76	2	14.1	1.2	219	18	36.1 (0.56)
0.5	1.50	0.76	3	19.6	2.6	305	40	40.4 (0.63)
0.5	1.50	0.76	4	20.6	3.4	322	53	43.3 (0.68)
0.5	1.50	0.76	5	19.3	3.1	301	47	43.5 (0.68)
0.5	1.50	0.76	6	28.1	3.0	439	46	44.0 (0.69)
0.5	1.50	0.76	7	25.0	3.6	390	56	44.0 (0.69)
0.5	1.50	0.76	8	23.1	3.8	360	59	45.7 (0.71)
0.5	1.50	0.78	2	18.8	1.4	294	22	35.6 (0.56)
0.5	1.50	0.78	3	17.3	2.4	270	37	41.3 (0.64)
0.5	1.50	0.78	4	20.0	3.3	313	52	43.4 (0.68)
0.5	1.50	0.78	5	21.7	5.1	338	79	44.8 (0.70)
0.5	1.50	0.78	6	22.2	3.4	346	53	44.5 (0.70)
0.5	1.50	0.78	7	23.1	3.7	360	57	45.8 (0.72)
0.5	1.50	0.78	8	24.4	4.3	381	67	46.2 (0.72)
0.5	1.50	0.80	2	18.9	1.6	295	24	35.5 (0.55)
0.5	1.50	0.80	3	19.0	2.7	296	41	42.3 (0.66)
0.5	1.50	0.80	4	17.6	3.9	274	60	45.2 (0.71)
0.5	1.50	0.80	5	19.3	4.3	301	67	45.9 (0.72)
0.5	1.50	0.80	6	21.3	4.7	332	73	46.2 (0.72)
0.5	1.50	0.80	7	22.1	4.4	345	68	47.2 (0.74)
0.5	1.50	0.80	8	28.7	5.3	448	82	47.4 (0.74)
0.5	1.50	0.82	2	15.9	1.7	248	26	36.7 (0.57)
0.5	1.50	0.82	3	19.2	2.5	300	39	43.3 (0.68)
0.5	1.50	0.82	4	22.7	3.6	354	55	44.5 (0.69)
0.5	1.50	0.82	5	25.8	3.4	402	53	46.4 (0.73)
0.5	1.50	0.82	6	21.8	3.9	340	60	47.5 (0.74)
0.5	1.50	0.82	7	23.6	5.3	368	82	47.6 (0.74)
0.5	1.50	0.82	8	23.5	5.2	367	81	48.6 (0.76)
0.5	1.50	0.84	2	16.2	1.8	252	27	36.9 (0.58)
0.5	1.50	0.84	3	18.9	3.8	295	59	43.8 (0.68)
0.5	1.50	0.84	4	26.7	4.5	416	69	47.0 (0.73)
0.5	1.50	0.84	5	24.2	5.2	378	81	48.9 (0.76)
0.5	1.50	0.84	6	20.1	5.9	313	91	47.9 (0.75)
0.5	1.50	0.84	7	28.7	5.0	449	78	49.2 (0.77)
0.5	1.50	0.84	8	20.7	5.6	323	87	49.5 (0.77)
0.5	1.50	0.86	2	19.2	2.9	300	45	39.8 (0.62)
0.5	1.50	0.86	3	19.7	2.9	307	44	43.3 (0.68)
0.5	1.50	0.86	4	18.1	3.4	282	53	46.3 (0.72)
0.5	1.50	0.86	5	27.2	6.0	424	94	47.1 (0.74)
0.5	1.50	0.86	6	24.0	6.6	375	102	50.5 (0.79)
0.5	1.50	0.86	7	24.2	5.7	378	88	50.8 (0.79)
0.5	1.50	0.86	8	24.8	6.4	388	99	50.1 (0.78)
0.5	1.50	0.88	2	18.5	3.5	289	54	42.7 (0.67)
0.5	1.50	0.88	3	24.9	3.9	388	61	46.1 (0.72)
0.5	1.50	0.88	4	24.9	6.8	388	106	49.4 (0.77)
0.5	1.50	0.88	5	30.2	6.4	471	99	51.0 (0.80)
0.5	1.50	0.88	6	22.2	6.0	347	93	51.4 (0.80)
0.5	1.50	0.88	7	28.9	5.7	451	89	51.3 (0.80)
0.5	1.50	0.88	8	30.2	6.9	471	107	51.3 (0.80)
0.5	1.50	0.90	2	21.2	1.8	330	28	38.0 (0.59)
0.5	1.50	0.90	3	23.7	4.4	370	69	47.1 (0.74)
0.5	1.50	0.90	4	22.2	5.9	347	92	48.7 (0.76)
0.5	1.50	0.90	5	21.6	7.2	338	112	51.8 (0.81)
0.5	1.50	0.90	6	28.9	6.7	451	104	51.8 (0.81)
0.5	1.50	0.90	7	30.0	6.7	468	105	52.8 (0.82)
0.5	1.50	0.90	8	27.3	7.1	426	110	52.2 (0.82)
0.5	1.50	0.92	2	20.1	2.9	313	44	41.9 (0.66)
0.5	1.50	0.92	3	20.7	5.0	324	78	48.1 (0.75)
0.5	1.50	0.92	4	24.2	5.6	378	88	51.0 (0.80)
0.5	1.50	0.92	5	23.5	6.8	367	105	51.6 (0.81)
0.5	1.50	0.92	6	26.1	7.6	408	119	52.8 (0.82)
0.5	1.50	0.92	7	24.4	7.3	381	114	53.6 (0.84)
0.5	1.50	0.92	8	28.9	6.7	451	105	53.6 (0.84)
0.5	1.50	0.94	2	21.1	3.0	329	47	44.3 (0.69)
0.5	1.50	0.94	3	23.7	6.9	370	107	50.7 (0.79)
0.5	1.50	0.94	4	30.2	7.9	471	123	52.8 (0.83)
0.5	1.50	0.94	5	28.9	7.6	451	119	55.1 (0.86)
0.5	1.50	0.94	6	24.8	8.6	388	134	55.6 (0.87)
0.5	1.50	0.94	7	30.2	8.0	471	124	54.4 (0.85)
0.5	1.50	0.94	8	30.2	8.3	471	129	54.8 (0.86)
0.5	1.50	0.96	2	20.6	3.5	321	54	44.9 (0.70)
0.5	1.50	0.96	3	27.4	7.9	428	122	52.2 (0.82)
0.5	1.50	0.96	4	28.9	8.2	451	128	54.7 (0.85)
0.5	1.50	0.96	5	28.9	8.8	451	137	55.8 (0.87)
0.5	1.50	0.96	6	30.2	8.7	471	135	56.5 (0.88)
0.5	1.50	0.96	7	28.9	9.0	451	140	56.0 (0.88)
0.5	1.50	0.96	8	28.9	8.4	451	131	55.1 (0.86)
0.5	1.50	0.98	2	20.9	5.3	327	83	48.1 (0.75)
0.5	1.50	0.98	3	28.3	8.2	442	127	54.8 (0.86)
0.5	1.50	0.98	4	28.9	9.5	451	148	56.6 (0.89)
0.5	1.50	0.98	5	28.9	8.8	451	137	56.6 (0.89)
0.5	1.50	0.98	6	28.9	9.3	451	145	56.8 (0.89)
0.5	1.50	0.98	7	28.9	9.5	451	148	57.0 (0.89)
0.5	1.50	0.98	8	28.9	9.1	451	142	57.1 (0.89)
0.5	1.50	1.00	2	24.2	5.3	378	82	49.7 (0.78)
0.5	1.50	1.00	3	25.4	7.9	396	123	53.9 (0.84)
0.5	1.50	1.00	4	28.9	9.5	451	148	56.6 (0.88)
0.5	1.50	1.00	5	28.9	10.0	451	156	57.1 (0.89)
0.5	1.50	1.00	6	27.6	10.2	431	160	58.0 (0.91)
0.5	1.50	1.00	7	27.6	10.3	431	160	57.6 (0.90)
0.5	1.50	1.00	8	27.6	10.4	431	162	56.8 (0.89)
0.5	1.60	0.50	2	17.7	1.1	275	17	24.9 (0.39)
0.5	1.60	0.50	3	16.5	1.4	257	22	27.7 (0.43)
0.5	1.60	0.50	4	14.9	1.4	233	21	28.4 (0.44)
0.5	1.60	0.50	5	17.5	1.7	274	26	29.6 (0.46)
0.5	1.60	0.50	6	17.6	1.5	275	23	29.8 (0.47)
0.5	1.60	0.50	7	16.9	1.5	264	23	30.5 (0.48)
0.5	1.60	0.50	8	20.6	1.8	322	27	30.2 (0.47)
0.5	1.60	0.52	2	13.3	0.9	207	14	26.2 (0.41)
0.5	1.60	0.52	3	14.6	1.2	227	18	29.0 (0.45)
0.5	1.60	0.52	4	18.7	1.5	292	23	30.2 (0.47)
0.5	1.60	0.52	5	18.0	1.4	281	21	31.0 (0.48)
0.5	1.60	0.52	6	17.9	1.4	280	21	31.3 (0.49)
0.5	1.60	0.52	7	17.2	1.4	268	21	31.6 (0.49)
0.5	1.60	0.52	8	22.0	1.5	343	24	31.3 (0.49)
0.5	1.60	0.54	2	14.5	1.5	226	24	27.4 (0.43)
0.5	1.60	0.54	3	20.1	1.4	313	21	30.5 (0.48)
0.5	1.60	0.54	4	21.6	1.8	337	28	31.9 (0.50)
0.5	1.60	0.54	5	21.0	1.8	328	27	31.6 (0.49)
0.5	1.60	0.54	6	19.8	1.8	310	27	32.3 (0.51)
0.5	1.60	0.54	7	21.3	1.8	333	27	32.0 (0.50)
0.5	1.60	0.54	8	19.2	1.6	299	25	32.6 (0.51)
0.5	1.60	0.56	2	12.3	1.1	191	16	27.9 (0.44)
0.5	1.60	0.56	3	14.4	1.2	224	18	31.0 (0.48)
0.5	1.60	0.56	4	14.8	1.5	231	23	31.9 (0.50)
0.5	1.60	0.56	5	17.4	1.6	271	25	32.6 (0.51)
0.5	1.60	0.56	6	17.3	1.4	270	21	33.1 (0.52)
0.5	1.60	0.56	7	20.0	2.3	312	36	33.8 (0.53)
0.5	1.60	0.56	8	20.0	1.7	312	26	33.3 (0.52)
0.5	1.60	0.58	2	15.2	1.5	237	24	29.0 (0.45)
0.5	1.60	0.58	3	22.7	1.8	354	28	31.7 (0.50)
0.5	1.60	0.58	4	15.3	1.5	238	24	32.6 (0.51)
0.5	1.60	0.58	5	20.6	1.9	322	29	33.0 (0.52)
0.5	1.60	0.58	6	19.3	2.2	301	33	34.4 (0.54)
0.5	1.60	0.58	7	20.3	2.6	316	40	34.8 (0.54)
0.5	1.60	0.58	8	23.7	1.9	370	29	34.3 (0.54)
0.5	1.60	0.60	2	15.4	1.0	240	16	29.2 (0.46)
0.5	1.60	0.60	3	17.0	1.6	265	24	32.8 (0.51)
0.5	1.60	0.60	4	16.5	1.8	258	28	33.7 (0.53)
0.5	1.60	0.60	5	17.2	2.4	268	38	35.5 (0.55)
0.5	1.60	0.60	6	20.1	2.1	314	33	35.3 (0.55)
0.5	1.60	0.60	7	22.6	2.6	353	40	35.9 (0.56)
0.5	1.60	0.60	8	21.4	1.9	333	29	35.8 (0.56)
0.5	1.60	0.62	2	17.4	1.5	272	23	29.9 (0.47)
0.5	1.60	0.62	3	13.9	1.3	216	20	33.0 (0.52)
0.5	1.60	0.62	4	17.0	1.7	265	26	34.9 (0.54)
0.5	1.60	0.62	5	21.6	2.4	336	38	36.1 (0.56)
0.5	1.60	0.62	6	20.5	2.6	320	40	35.3 (0.55)
0.5	1.60	0.62	7	26.0	1.9	406	28	37.2 (0.58)
0.5	1.60	0.62	8	25.7	3.0	401	47	36.8 (0.57)
0.5	1.60	0.64	2	16.6	1.4	258	21	31.5 (0.49)
0.5	1.60	0.64	3	19.2	2.5	299	39	35.4 (0.55)
0.5	1.60	0.64	4	17.2	2.7	269	42	36.1 (0.56)
0.5	1.60	0.64	5	23.1	2.4	361	37	37.1 (0.58)
0.5	1.60	0.64	6	24.9	2.8	389	43	38.0 (0.59)
0.5	1.60	0.64	7	25.9	2.4	404	37	37.9 (0.59)
0.5	1.60	0.64	8	24.0	2.9	375	44	37.6 (0.59)
0.5	1.60	0.66	2	17.1	1.2	266	18	33.2 (0.52)
0.5	1.60	0.66	3	15.5	1.5	242	23	35.1 (0.55)
0.5	1.60	0.66	4	16.5	2.4	258	36	38.3 (0.60)
0.5	1.60	0.66	5	19.3	2.7	301	42	38.3 (0.60)
0.5	1.60	0.66	6	27.3	2.1	426	33	38.9 (0.61)
0.5	1.60	0.66	7	21.5	3.4	335	53	39.3 (0.61)
0.5	1.60	0.66	8	21.2	2.7	331	41	39.6 (0.62)
0.5	1.60	0.68	2	18.0	0.9	280	14	31.7 (0.50)
0.5	1.60	0.68	3	15.0	2.1	235	32	36.2 (0.57)
0.5	1.60	0.68	4	19.9	3.0	311	47	38.3 (0.60)
0.5	1.60	0.68	5	15.6	1.7	244	27	40.3 (0.63)
0.5	1.60	0.68	6	22.9	3.9	357	60	40.0 (0.62)
0.5	1.60	0.68	7	19.2	3.0	299	46	40.6 (0.63)
0.5	1.60	0.68	8	20.2	2.7	315	41	40.7 (0.64)
0.5	1.60	0.70	2	15.7	1.3	245	20	33.8 (0.53)
0.5	1.60	0.70	3	18.9	2.5	294	38	38.0 (0.59)
0.5	1.60	0.70	4	24.7	2.2	385	34	39.2 (0.61)
0.5	1.60	0.70	5	22.2	3.0	346	47	41.5 (0.65)
0.5	1.60	0.70	6	23.7	3.2	370	50	41.2 (0.64)
0.5	1.60	0.70	7	23.3	3.3	363	51	42.1 (0.66)
0.5	1.60	0.70	8	25.8	3.4	402	52	41.7 (0.65)
0.5	1.60	0.72	2	18.2	2.0	284	31	35.4 (0.55)
0.5	1.60	0.72	3	18.9	4.1	295	63	40.4 (0.63)
0.5	1.60	0.72	4	19.6	3.0	305	47	41.7 (0.65)
0.5	1.60	0.72	5	22.0	2.5	344	38	41.4 (0.65)
0.5	1.60	0.72	6	23.1	3.4	360	53	41.9 (0.66)
0.5	1.60	0.72	7	20.7	3.0	323	47	42.8 (0.67)
0.5	1.60	0.72	8	19.0	3.4	296	53	42.4 (0.66)
0.5	1.60	0.74	2	16.5	1.9	258	29	35.7 (0.56)
0.5	1.60	0.74	3	19.8	2.7	308	41	41.3 (0.64)
0.5	1.60	0.74	4	28.3	4.2	442	65	42.9 (0.67)
0.5	1.60	0.74	5	21.3	3.8	333	58	42.7 (0.67)
0.5	1.60	0.74	6	23.2	4.2	362	66	43.2 (0.67)
0.5	1.60	0.74	7	22.7	3.8	355	60	43.7 (0.68)
0.5	1.60	0.74	8	20.5	4.2	320	64	44.4 (0.69)
0.5	1.60	0.76	2	15.6	1.9	244	29	37.0 (0.58)
0.5	1.60	0.76	3	17.3	1.9	270	30	38.5 (0.60)
0.5	1.60	0.76	4	28.6	2.1	446	33	40.9 (0.64)
0.5	1.60	0.76	5	19.8	3.3	309	51	43.1 (0.67)
0.5	1.60	0.76	6	24.1	4.9	376	76	44.3 (0.69)
0.5	1.60	0.76	7	22.1	4.2	346	66	45.4 (0.71)
0.5	1.60	0.76	8	25.8	3.9	403	61	45.5 (0.71)
0.5	1.60	0.78	2	19.4	1.4	303	22	35.8 (0.56)
0.5	1.60	0.78	3	21.1	2.4	328	37	40.7 (0.64)
0.5	1.60	0.78	4	21.1	4.4	329	68	44.3 (0.69)
0.5	1.60	0.78	5	24.5	3.5	382	55	45.5 (0.71)
0.5	1.60	0.78	6	24.7	4.4	385	69	45.8 (0.72)
0.5	1.60	0.78	7	27.2	4.5	425	69	45.8 (0.72)
0.5	1.60	0.78	8	27.2	4.5	425	70	45.9 (0.72)
0.5	1.60	0.80	2	14.2	2.0	222	30	38.1 (0.60)
0.5	1.60	0.80	3	21.7	2.2	339	34	41.4 (0.65)
0.5	1.60	0.80	4	20.8	4.1	324	64	45.0 (0.70)
0.5	1.60	0.80	5	23.8	5.1	372	79	46.0 (0.72)
0.5	1.60	0.80	6	26.3	5.0	411	77	46.2 (0.72)
0.5	1.60	0.80	7	23.2	4.9	362	76	46.6 (0.73)
0.5	1.60	0.80	8	21.8	4.1	340	64	47.7 (0.74)
0.5	1.60	0.82	2	13.7	1.7	214	27	38.4 (0.60)
0.5	1.60	0.82	3	20.9	3.7	325	57	44.3 (0.69)
0.5	1.60	0.82	4	22.8	5.3	355	82	48.2 (0.75)
0.5	1.60	0.82	5	20.2	5.3	316	82	47.4 (0.74)
0.5	1.60	0.82	6	23.8	5.4	371	83	48.1 (0.75)
0.5	1.60	0.82	7	23.7	5.0	369	78	48.3 (0.76)
0.5	1.60	0.82	8	27.4	5.0	428	77	48.5 (0.76)
0.5	1.60	0.84	2	21.5	1.9	335	30	39.9 (0.62)
0.5	1.60	0.84	3	21.3	3.7	332	57	45.7 (0.71)
0.5	1.60	0.84	4	24.8	5.3	386	82	46.9 (0.73)
0.5	1.60	0.84	5	23.9	4.2	372	66	47.8 (0.75)
0.5	1.60	0.84	6	23.3	5.8	363	90	48.7 (0.76)
0.5	1.60	0.84	7	26.3	5.6	410	87	49.5 (0.77)
0.5	1.60	0.84	8	27.6	4.5	431	70	49.7 (0.78)
0.5	1.60	0.86	2	21.4	1.9	334	30	38.2 (0.60)
0.5	1.60	0.86	3	19.5	4.3	304	66	46.0 (0.72)
0.5	1.60	0.86	4	20.3	3.7	316	57	45.9 (0.72)
0.5	1.60	0.86	5	29.8	6.4	465	100	49.5 (0.77)
0.5	1.60	0.86	6	22.2	5.3	346	83	49.9 (0.78)
0.5	1.60	0.86	7	27.6	6.5	431	101	50.2 (0.78)
0.5	1.60	0.86	8	22.7	6.3	354	99	51.1 (0.80)
0.5	1.60	0.88	2	30.2	3.7	471	57	40.4 (0.63)
0.5	1.60	0.88	3	20.9	4.4	326	68	47.2 (0.74)
0.5	1.60	0.88	4	20.7	5.7	324	88	49.8 (0.78)
0.5	1.60	0.88	5	24.2	5.8	378	90	49.6 (0.78)
0.5	1.60	0.88	6	23.3	6.2	364	96	51.6 (0.81)
0.5	1.60	0.88	7	24.0	6.8	375	106	51.3 (0.80)
0.5	1.60	0.88	8	27.1	7.5	423	116	51.1 (0.80)
0.5	1.60	0.90	2	19.3	2.5	301	39	38.9 (0.61)
0.5	1.60	0.90	3	27.3	6.8	426	106	48.4 (0.76)
0.5	1.60	0.90	4	23.4	5.7	365	89	50.6 (0.79)
0.5	1.60	0.90	5	22.1	7.8	345	122	52.8 (0.82)
0.5	1.60	0.90	6	26.1	7.1	408	110	53.1 (0.83)
0.5	1.60	0.90	7	22.0	6.8	344	105	52.2 (0.82)
0.5	1.60	0.90	8	29.5	6.7	461	104	52.1 (0.81)
0.5	1.60	0.92	2	23.7	2.6	370	40	41.6 (0.65)
0.5	1.60	0.92	3	25.8	5.4	403	85	49.8 (0.78)
0.5	1.60	0.92	4	24.0	7.5	375	116	52.9 (0.83)
0.5	1.60	0.92	5	28.7	7.7	448	120	54.0 (0.84)
0.5	1.60	0.92	6	28.9	8.8	451	136	54.1 (0.85)
0.5	1.60	0.92	7	23.7	8.0	370	125	53.7 (0.84)
0.5	1.60	0.92	8	22.2	8.2	347	128	54.1 (0.84)
0.5	1.60	0.94	2	20.3	3.4	316	52	43.0 (0.67)
0.5	1.60	0.94	3	24.2	3.8	378	58	45.6 (0.71)
0.5	1.60	0.94	4	24.8	7.7	388	120	53.3 (0.83)
0.5	1.60	0.94	5	28.7	8.5	448	132	54.3 (0.85)
0.5	1.60	0.94	6	30.2	9.1	471	141	54.9 (0.86)
0.5	1.60	0.94	7	28.9	8.3	451	129	55.1 (0.86)
0.5	1.60	0.94	8	26.8	8.3	419	130	55.6 (0.87)
0.5	1.60	0.96	2	20.6	3.8	321	58	44.1 (0.69)
0.5	1.60	0.96	3	30.0	5.2	468	81	48.4 (0.76)
0.5	1.60	0.96	4	24.1	8.8	376	136	55.1 (0.86)
0.5	1.60	0.96	5	30.2	9.9	471	154	56.4 (0.88)
0.5	1.60	0.96	6	30.2	10.3	471	160	57.1 (0.89)
0.5	1.60	0.96	7	30.2	9.4	471	147	56.8 (0.89)
0.5	1.60	0.96	8	27.6	8.7	431	136	56.0 (0.87)
0.5	1.60	0.98	2	21.1	3.7	329	57	45.1 (0.70)
0.5	1.60	0.98	3	25.7	8.8	402	138	53.7 (0.84)
0.5	1.60	0.98	4	30.2	9.7	471	151	57.1 (0.89)
0.5	1.60	0.98	5	23.5	10.0	367	156	57.0 (0.89)
0.5	1.60	0.98	6	28.9	10.3	451	160	57.3 (0.89)
0.5	1.60	0.98	7	30.2	10.3	471	160	57.6 (0.90)
0.5	1.60	0.98	8	30.2	10.3	471	161	57.7 (0.90)
0.5	1.60	1.00	2	24.9	6.8	389	106	48.6 (0.76)
0.5	1.60	1.00	3	23.7	8.6	370	134	55.4 (0.87)
0.5	1.60	1.00	4	30.0	9.9	468	154	56.0 (0.88)
0.5	1.60	1.00	5	30.0	9.8	468	153	57.4 (0.90)
0.5	1.60	1.00	6	30.0	10.5	468	164	58.5 (0.91)
0.5	1.60	1.00	7	28.9	10.6	451	166	58.4 (0.91)
0.5	1.60	1.00	8	27.6	11.1	431	172	58.8 (0.92)
0.5	1.70	0.50	2	19.8	0.9	309	14	25.8 (0.40)
0.5	1.70	0.50	3	12.8	1.5	200	22	27.8 (0.43)
0.5	1.70	0.50	4	18.6	1.4	291	21	29.2 (0.46)
0.5	1.70	0.50	5	21.9	1.7	342	26	29.9 (0.47)
0.5	1.70	0.50	6	17.9	1.6	279	25	30.4 (0.48)
0.5	1.70	0.50	7	19.9	2.4	311	37	30.1 (0.47)
0.5	1.70	0.50	8	24.7	1.5	386	24	30.3 (0.47)
0.5	1.70	0.52	2	13.7	1.2	214	18	26.6 (0.42)
0.5	1.70	0.52	3	13.9	1.3	216	19	28.8 (0.45)
0.5	1.70	0.52	4	13.9	1.9	216	29	30.2 (0.47)
0.5	1.70	0.52	5	14.9	1.7	232	25	30.4 (0.48)
0.5	1.70	0.52	6	17.7	1.5	276	23	31.6 (0.49)
0.5	1.70	0.52	7	21.9	1.8	342	28	31.6 (0.49)
0.5	1.70	0.52	8	23.9	2.0	373	30	31.5 (0.49)
0.5	1.70	0.54	2	21.5	1.0	336	15	26.4 (0.41)
0.5	1.70	0.54	3	16.6	1.6	258	24	29.4 (0.46)
0.5	1.70	0.54	4	21.7	1.8	339	28	30.8 (0.48)
0.5	1.70	0.54	5	21.6	1.8	337	28	31.4 (0.49)
0.5	1.70	0.54	6	19.9	1.6	311	24	32.4 (0.51)
0.5	1.70	0.54	7	18.3	1.8	286	27	32.7 (0.51)
0.5	1.70	0.54	8	17.0	1.2	266	19	33.1 (0.52)
0.5	1.70	0.56	2	15.0	1.4	234	21	28.3 (0.44)
0.5	1.70	0.56	3	18.0	1.5	281	23	30.4 (0.47)
0.5	1.70	0.56	4	21.7	2.1	339	33	31.8 (0.50)
0.5	1.70	0.56	5	17.1	1.9	267	29	32.9 (0.51)
0.5	1.70	0.56	6	18.4	1.8	287	28	33.2 (0.52)
0.5	1.70	0.56	7	19.4	2.0	302	30	33.9 (0.53)
0.5	1.70	0.56	8	18.6	2.0	291	30	34.1 (0.53)
0.5	1.70	0.58	2	14.3	1.1	222	17	28.6 (0.45)
0.5	1.70	0.58	3	16.4	1.3	256	20	30.5 (0.48)
0.5	1.70	0.58	4	23.9	1.8	373	27	33.2 (0.52)
0.5	1.70	0.58	5	15.9	2.4	248	36	34.7 (0.54)
0.5	1.70	0.58	6	17.7	2.2	276	34	35.2 (0.55)
0.5	1.70	0.58	7	19.3	2.5	301	38	35.6 (0.56)
0.5	1.70	0.58	8	17.3	2.4	269	36	34.9 (0.55)
